,date,cusip,permno,permco,bidlo,askhi,prc,vol,ret,bid,ask,shrout,openprc,numtrd,retx,gvkey,datadate,fyearq,fqtr,fyr,tic,cusip,conm,datacqtr,datafqtr,rp,rdq,actq,altoq,ancq,aoq,arcedq,arceepsq,arceq,atq,cshfd12,ceqq,dd1q,cheq,chq,cogsq,csh12q,cshiq,cshopq,cshoq,dlcq,dlttq,dpq,dpretq,drcq,drltq,gdwlq,glaq,npq,ibcomq,ibmiiq,ibq,obkq,intanoq,intanq,invtq,lctq,lltq,lseq,ltq,niq,nopiq,oibdpq,piq,ppegtq,ppentq,prcraq,rcaq,rectq,rectrq,revtq,saleq,stkcoq,teqq,tstknq,txdbaq,txdbq,txdiq,txpq,txtq,udoltq,uinvq,ulcoq,wcapq,xintq,xoprq,xrdq,xsgaq,amcy,aqcy,capxy,cdvcy,chechy,cogsy,depcy,dltisy,dltry,dpcy,dprety,dpy,dvpy,dvy,ffoy,fincfy,gdwliay,gdwlipy,ibmiiy,intpny,invchy,ivncfy,niy,nopiy,oancfy,piy,prstkccy,prstkcy,revty,saley,scstkcy,stkcoy,txdcy,txpdy,txty,uwkcapcy,wcapchy,xopry,xrdy,xsgay,cshtrq,dvpspq,mkvaltq,prccq,prchq,prclq
956,2012-10-22,19243A10,78217.0,11851.0,1.27999997138977,1.27999997138977,1.27999997138977,1500.0,-0.0153846014291048,1.23000001907349,1.26999998092651,46241.0,1.27999997138977,4.0,-0.0153846014291048,065218,2012-06-30,2012.0,1.0,3.0,CGNT,19243A104,COGENTIX MEDICAL INC,2012Q2,2012Q1,Q,2012-07-26,16.708,0.117,4.673,3.538,,,,21.381,20.7183,18.304,0.0,12.79,3.956,0.746,20.7183,20.927,,20.927,0.0,0.0,0.289,,0.0,0.0,0.0,,0.0,-1.019,-1.019,-1.019,,0.735,0.735,0.814,2.552,0.525,21.381,3.077,-1.019,0.003,-0.725,-1.011,,1.135,,,2.636,2.636,5.577,5.577,0.164,18.304,0.0,0.117,0.0,,0.007,0.008,,,,14.156,0.0,6.302,0.563,5.556,,0.0,0.074,,-0.697,0.746,,0.0,0.0,0.288,,0.289,0.0,0.0,,0.0,,,-1.019,,-0.123,0.023,-1.019,0.003,-0.702,-1.011,,0.0,5.577,5.577,,0.164,-0.001,0.019,0.008,,,6.302,0.563,5.556,13474052.0,0.0,96.0549,4.59,4.724,2.73
957,2012-10-22,87239110,80768.0,13204.0,22.5499992370605,22.8999996185303,22.8999996185303,2397.0,-0.00887253507971764,22.8999996185303,23.0,2837.0,22.7099990844727,5.0,-0.00887253507971764,030461,2012-06-30,2012.0,2.0,12.0,THRD,872391107,TF FINANCIAL CORP,2012Q2,2012Q2,Q,2012-07-26,,,,154.217,,,,685.387,2.7165,80.102,,4.367,,1.777,2.7143,5.29,0.0,2.835,0.0,51.084,0.327,,,,4.324,0.0,,1.249,1.249,1.249,,0.0,4.324,8.173,,,685.387,605.285,1.249,-0.953,2.921,1.641,,6.395,,,512.235,,,8.067,0.044,80.102,2.455,0.0,,,,0.392,,,,,,5.146,,3.369,,0.0,0.311,,-10.561,3.748,,8.197,11.461,0.584,,0.584,0.0,0.271,,0.194,,,2.404,2.702,-0.789,-14.485,2.404,-2.168,3.73,3.114,,0.0,,16.303,,0.088,,0.375,0.71,,,10.701,,6.953,107274.0,0.05,69.9111,24.66,26.47,22.26
958,2012-10-22,98585K20,91615.0,51451.0,1.35000002384186,1.45000004768372,1.36000001430511,129624.0,-0.0354609601199627,1.36000001430511,1.37999999523163,34250.0,1.4099999666214,379.0,-0.0354609601199627,175490,2012-06-30,2012.0,2.0,12.0,YTEN,98585K201,YIELD10 BIOSCIENCE INC,2012Q2,2012Q2,Q,2012-07-26,52.608,0.717,14.325,12.48,,,,66.933,34.1798,62.671,0.0,48.161,12.132,8.523,34.1278,34.197,0.0,34.197,0.0,0.0,0.339,,0.296,0.0,0.0,,0.0,-7.948,-7.948,-7.948,,0.0,0.0,2.821,4.0,0.262,66.933,4.262,-7.948,0.009,-7.6,-7.948,,1.845,0.0,-0.018,1.029,1.029,0.923,0.923,0.961,62.671,0.0,0.0,0.0,,0.0,0.0,,,,48.608,0.0,8.523,5.006,,,0.0,0.287,,-9.145,17.784,,0.0,0.0,0.718,,0.718,0.0,0.0,,0.019,,,20.892,,-2.821,8.985,20.892,0.026,-18.143,20.892,,0.0,40.245,40.245,,2.083,0.0,,0.0,,,17.784,11.051,,13822389.0,0.0,63.2645,1.85,3.2,1.8
959,2012-10-22,55422510,87501.0,17665.0,3.0,3.06500005722046,3.05999994277954,29762.0,0.0199999809265137,3.02999997138977,3.0699999332428,27083.0,3.0,15.0,0.0199999809265137,107325,2012-06-30,2012.0,2.0,12.0,MCBC,554225102,MACATAWA BANK CORP,2012Q2,2012Q2,Q,2012-07-26,,,,142.946,,,,1520.335,27.083,69.235,,244.394,,0.828,27.083,27.083,0.0,27.083,0.0,170.377,0.712,,,,0.0,,,3.186,3.186,3.186,,0.0,0.0,68.676,,,1520.335,1417.936,3.186,-5.652,9.55,3.186,,54.534,,,1009.785,,,17.899,0.0,102.399,0.0,0.0,0.0,,,0.0,,,,,,8.349,,7.521,,0.0,0.407,,1.352,0.046,,0.0,21.114,1.416,,1.416,0.0,0.0,,-0.886,,,7.671,4.727,-4.353,-1.409,7.671,-11.536,3.647,7.671,,0.0,,35.709,,0.0,0.0,0.1,0.0,,,15.086,,15.04,1560468.0,0.0,92.353,3.41,3.66,3.09
960,2012-10-22,55977T10,91083.0,50202.0,4.65000009536743,5.0,4.65000009536743,1130.0,-0.00107403611764312,4.36999988555908,4.94999980926514,5807.0,5.0,7.0,-0.00107403611764312,165465,2012-06-30,2012.0,3.0,9.0,MGYR,55977T109,MAGYAR BANCORP INC,2012Q2,2012Q3,Q,2012-07-26,,,,85.341,,,,527.82,5.8353,44.783,,26.816,,1.784,5.8353,5.924,0.003,5.694,50.688,0.0,0.219,,,,0.0,,,0.174,0.174,0.174,,0.0,0.0,16.37,,,527.82,483.037,0.174,-0.954,1.416,0.243,,21.671,4.37,,377.622,,,5.677,0.004,44.783,0.23,,0.0,,,0.069,,,,,,4.261,,2.477,,0.0,0.218,,11.782,5.586,,3.0,2.228,0.709,,0.709,0.0,0.0,,2.341,,,0.214,4.548,4.93,2.177,0.214,-3.107,7.264,0.248,,0.043,,17.308,,0.176,0.0,0.006,0.034,,,13.244,,7.658,88987.0,0.0,22.776,4.0,5.24,3.88
961,2012-10-22,00086810,12480.0,53624.0,15.7600002288818,16.1000003814697,15.7600002288818,2719.0,-0.0211180206388235,16.0,16.4899997711182,5961.0,16.1000003814697,11.0,-0.0211180206388235,017173,2012-06-30,2012.0,2.0,12.0,ACNB,000868109,ACNB CORP,2012Q2,2012Q2,Q,2012-07-26,,,,281.6,,,,1047.319,5.9453,99.91,,67.225,,2.72,5.9453,6.019,0.0,5.956,42.601,80.074,0.513,,,,6.308,,,2.128,2.128,2.128,,2.73,9.038,6.787,,,1047.319,947.409,2.128,-1.487,4.668,2.668,,14.723,,,676.984,,,13.228,,99.91,0.063,,0.0,,,0.54,,,,,,8.56,,5.84,,0.0,0.944,,44.602,5.476,,10.0,1.117,1.023,,1.023,0.0,2.26,,38.57,,,4.364,3.45,-1.113,-1.631,4.364,-2.839,7.663,5.46,,0.0,,26.315,,,,0.0,1.096,,,16.993,,11.517,191706.0,0.19,86.6598,14.55,15.0,14.25
962,2012-10-22,81732310,12680.0,53716.0,1.60500001907349,1.70000004768372,1.64999997615814,21400.0,0.00609755516052246,1.63999998569489,1.67999994754791,34522.0,1.66999995708466,,0.00609755516052246,186962,2012-06-30,2012.0,2.0,12.0,SQNS,817323108,SEQUANS COMMUNICATIONS  -ADR,2012Q2,2012Q2,Q,2012-07-26,68.22,0.0,15.471,5.35,,,,83.691,34.7665,69.413,,40.663,40.663,3.221,34.6345,34.684,,34.684,,0.0,,,0.863,0.0,0.0,,0.0,-8.304,-8.304,-8.304,,4.078,4.078,10.45,13.679,0.599,83.691,14.278,-8.304,-0.308,,-8.268,,10.121,,,7.522,7.522,7.035,7.035,0.918,69.413,0.0,0.0,0.059,,0.0,0.036,,,,54.541,,14.995,7.657,11.774,,0.0,3.828,,-16.557,4.972,,0.0,0.0,,,,0.0,0.0,,0.102,,,-17.347,,1.216,-3.892,-17.347,-0.285,-12.772,-17.256,,0.0,11.142,11.142,,2.223,0.0,0.099,0.091,,,28.113,14.682,23.141,7839444.0,0.0,,2.23,2.76,2.0
963,2012-10-22,75045910,82521.0,14070.0,2.98000001907349,3.0699999332428,3.03999996185303,50610.0,0.00662251049652696,3.03999996185303,3.04999995231628,28321.0,3.01999998092651,259.0,0.00662251049652696,061439,2012-06-30,2012.0,2.0,12.0,RSYS,750459109,RADISYS CORP,2012Q2,2012Q2,Q,2012-07-26,139.178,19.624,142.973,126.975,,,,282.151,27.8938,162.216,27.0,45.852,45.852,46.799,26.5875,28.173,0.0,28.173,27.0,18.0,5.581,,8.73,0.0,29.748,,0.0,1.307,1.307,1.307,,77.603,107.351,30.74,93.515,26.42,282.151,119.935,1.307,0.126,6.699,2.126,,15.998,0.0,,51.79,48.385,77.584,77.584,-1.506,162.216,0.0,12.266,0.0,,,0.819,,,,45.663,0.422,70.885,11.713,24.086,,0.0,5.831,,-1.918,95.018,,0.0,0.0,11.108,,11.108,0.0,0.0,,0.768,,,-3.508,0.619,3.617,-5.831,-3.508,0.29,3.254,-2.385,,0.0,153.071,153.071,,-0.584,0.38,0.624,1.123,,,143.65,24.259,48.632,6360338.0,0.0,176.9264,6.28,7.49,5.65
964,2012-10-22,45173E20,90901.0,47441.0,1.37000000476837,1.41999995708466,1.4099999666214,172354.0,0.0601503178477287,1.39999997615814,1.4099999666214,69942.0,1.37999999523163,380.0,0.0601503178477287,160797,2012-06-30,2012.0,2.0,12.0,IKAN,45173E204,IKANOS COMMUNICATIONS INC,2012Q2,2012Q2,Q,2012-07-26,66.214,2.566,12.613,4.918,,,,78.827,69.3358,55.526,0.0,33.071,33.071,14.703,69.2168,,,69.723,0.0,0.0,2.298,,0.947,0.0,0.0,,0.0,-2.999,-2.999,-2.999,,2.352,2.352,7.374,21.313,1.988,78.827,23.301,-2.999,-0.387,-0.138,-2.793,37.168,7.695,,,20.721,20.721,32.055,32.055,0.503,55.526,,,0.0,,0.0,0.206,,,,44.901,,32.193,12.842,17.49,,0.0,3.687,,-1.689,27.288,,0.0,0.0,4.366,,4.366,0.0,0.0,,0.211,,,-6.704,,2.1,-3.687,-6.704,-0.312,1.787,-6.383,,0.0,62.815,62.815,,1.297,0.0,,0.321,,,63.458,26.842,36.17,7656427.0,0.0,60.3104,0.865,0.949,0.64
965,2012-10-22,45764220,79499.0,12347.0,3.92000007629395,4.07999992370605,3.98000001907349,24526.0,-0.0074813487008214,3.98000001907349,4.0,24889.0,3.99000000953674,104.0,-0.0074813487008214,028717,2012-06-30,2012.0,2.0,12.0,INOD,457642205,INNODATA INC,2012Q2,2012Q2,Q,2012-07-26,46.1,7.195,18.28,7.87,,,,64.38,25.8038,48.518,0.0,23.336,20.732,13.696,24.735,26.405,0.0,24.859,0.0,0.0,0.958,,,0.0,0.675,,0.0,2.088,1.653,2.088,,,0.675,0.0,14.117,3.359,64.38,17.476,2.088,0.09,2.886,2.018,,10.41,0.0,,18.92,18.92,22.768,22.768,0.303,48.518,1.546,3.607,0.153,,2.184,0.365,,,,31.983,,19.882,,6.186,,0.0,4.503,,9.343,28.876,,0.0,0.0,1.883,,1.883,0.0,0.0,,0.435,,,4.467,,0.0,-1.279,5.52,0.181,10.187,5.74,,0.0,47.904,47.904,,0.582,0.279,1.039,1.273,,,40.462,,11.586,7391758.0,0.0,170.0356,6.84,7.25,4.9
966,2012-10-22,46564T10,67029.0,3333.0,1.62999999523163,1.64999997615814,1.62999999523163,12400.0,-0.00609755516052246,1.62999999523163,1.63999998569489,33618.0,1.64999997615814,,-0.00609755516052246,008087,2012-06-30,2012.0,1.0,3.0,ITI,46564T107,ITERIS INC,2012Q2,2012Q1,Q,2012-07-26,40.424,6.615,28.242,26.404,,,,68.666,34.2063,55.898,0.0,18.546,18.546,9.817,34.1203,33.69,0.308,33.69,0.0,0.0,0.384,,1.872,0.0,17.318,,0.0,0.589,0.589,0.589,33.4,2.471,19.789,8.012,11.842,0.926,68.666,12.768,0.676,0.0,0.953,0.903,,1.838,1.41,,10.211,10.211,16.304,16.304,0.067,55.898,0.0,6.402,0.0,,0.0,0.314,,,,28.582,,15.351,0.633,5.534,,0.0,0.113,,-0.155,9.817,,0.0,0.634,0.384,,0.384,0.0,0.0,,-0.951,,,0.589,,,-0.167,0.676,0.0,0.963,0.903,,0.442,16.304,16.304,,0.067,0.359,,0.314,,,15.351,0.633,5.534,1750643.0,0.0,45.8184,1.36,1.52,1.25
967,2012-10-22,26009510,89332.0,42919.0,2.36999988555908,2.50009989738464,2.38000011444092,52500.0,-0.0172598008066416,2.35999989509583,2.39000010490417,15895.0,2.46000003814697,,-0.0172598008066416,147657,2012-06-30,2012.0,2.0,12.0,DDE,260095104,DOVER DOWNS GAMING & ENTMT,2012Q2,2012Q2,Q,2012-07-26,35.196,0.589,173.83,0.814,,,,209.026,31.695,115.152,0.0,17.552,17.552,50.818,31.695,32.499,0.0,32.499,0.0,64.94,2.566,,0.362,0.0,0.0,,0.0,1.817,1.817,1.817,0.0,0.0,0.0,2.054,19.892,73.982,209.026,93.874,1.817,0.0,6.029,3.037,274.489,173.016,0.0,,8.928,2.631,58.355,58.355,0.193,115.152,0.0,0.0,3.776,,0.072,1.22,,,,15.304,0.426,52.326,0.0,1.508,,0.0,1.847,,-1.082,105.682,,11.63,15.69,5.292,,5.246,0.0,1.95,,-6.117,,,4.188,0.986,-0.194,-1.847,4.188,0.0,6.882,7.435,,0.107,122.439,122.439,,0.408,0.345,3.274,3.247,,,108.746,0.0,3.064,1154448.0,0.03,98.472,3.03,3.08,2.48
968,2012-10-22,26017410,84026.0,31764.0,1.37720000743866,1.45009994506836,1.4099999666214,7400.0,-0.0408163666725159,1.39999997615814,1.44000005722046,18378.0,1.45000004768372,,-0.0408163666725159,063708,2012-06-30,2012.0,2.0,12.0,DVD,260174107,DOVER MOTORSPORTS INC,2012Q2,2012Q2,Q,2012-07-26,13.178,1.149,96.082,1.149,,,,109.26,36.247,47.526,0.0,0.007,0.007,14.293,36.247,36.889,,36.889,0.0,31.9,0.83,,5.925,0.0,0.0,,0.0,5.018,5.018,5.018,0.0,0.0,0.0,0.134,9.071,52.663,109.26,61.734,5.018,0.253,9.426,8.477,138.657,94.933,,,11.727,11.727,23.719,23.719,0.078,47.526,0.0,0.439,16.189,,0.0,3.459,,,,4.107,0.372,14.293,0.0,,,0.0,0.22,,-0.008,17.363,,9.08,6.34,1.779,,1.667,0.0,0.0,,2.713,,,2.395,0.675,-0.019,-0.22,2.395,0.293,-2.501,4.335,,0.027,23.845,23.845,,0.169,1.451,0.642,1.94,,,17.363,0.0,,743819.0,0.0,48.3246,1.31,1.58,1.17
969,2012-10-22,18482P10,10547.0,8458.0,5.01000022888184,5.11819982528687,5.01999998092651,2315.0,0.00199595838785172,4.96999979019165,5.11999988555908,12830.0,5.01000022888184,21.0,0.00199595838785172,012482,2012-06-30,2012.0,3.0,9.0,CLFD,18482P103,CLEARFIELD INC,2012Q2,2012Q3,Q,2012-07-26,20.426,3.727,12.039,11.104,,,,32.465,12.7435,29.72,0.0,11.818,5.981,6.133,12.3003,12.461,,12.461,0.0,0.0,0.103,,0.0,0.0,2.571,,0.0,1.741,1.741,1.741,2.806,0.0,2.571,3.0,2.7,0.045,32.465,2.745,1.741,0.023,1.886,1.806,,0.935,,,4.092,4.092,10.794,10.794,0.108,29.72,0.0,3.497,0.0,,0.0,0.065,,,,17.726,0.0,8.908,,2.775,,0.0,0.297,,-5.3,15.7,,0.0,0.0,0.3,,0.3,0.0,0.0,,0.29,,,2.873,,-0.242,-6.384,2.873,0.077,0.794,3.028,,0.0,27.071,27.071,,0.327,0.062,,0.155,,,23.82,,8.12,1995005.0,0.0,59.9374,4.81,5.6,3.9
970,2012-10-22,04964A10,79472.0,12345.0,0.769999980926514,0.779999971389771,0.779999971389771,300.0,-0.113636389374733,0.779999971389771,0.850000023841858,10781.0,0.769999980926514,3.0,-0.113636389374733,028712,2012-06-30,2012.0,2.0,12.0,ATRM,04964A103,ATRM HOLDINGS INC,2012Q2,2012Q2,Q,2012-07-26,12.409,0.024,0.224,0.024,,,,12.633,10.781,11.456,0.026,4.267,4.267,0.614,10.781,10.781,,10.781,0.026,0.05,0.022,,0.0,0.0,0.0,,0.0,-0.712,-0.712,-0.712,,0.0,0.0,7.07,0.871,0.306,12.633,1.177,-0.483,0.002,-0.813,-0.835,,0.2,,,0.935,0.935,0.863,0.863,0.069,11.456,0.0,0.0,0.0,,0.0,-0.123,,,,11.538,0.002,1.676,0.236,1.062,,0.0,0.04,,-0.741,1.224,,0.0,0.013,0.038,,0.038,0.0,0.0,,-0.013,,,-1.57,,0.661,-0.04,-1.106,0.005,-0.688,-1.82,,0.0,1.682,1.682,,0.12,0.0,,-0.25,,,3.466,0.562,2.242,1250221.0,0.0,8.517,0.79,0.89,0.51
971,2012-10-22,47029910,13198.0,53976.0,5.53999996185303,5.59999990463257,5.55000019073486,3769.0,-0.00453787669539452,5.55000019073486,5.59999990463257,3342.0,5.55000019073486,22.0,-0.00453787669539452,136844,2012-06-30,2012.0,2.0,12.0,BOTJ,470299108,BANK OF THE JAMES FINANCIAL,2012Q2,2012Q2,Q,2012-07-26,,,,74.49,,,,433.204,3.3355,28.299,,27.286,,1.234,3.334,3.342,,3.342,0.0,19.627,0.169,,,,0.0,,,0.486,0.486,0.486,,0.0,0.0,3.427,,,433.204,404.905,0.486,-1.308,2.172,0.695,,8.785,,,319.216,,,5.488,,28.299,0.0,,0.0,,,0.209,,,,,,3.316,,2.082,,0.0,0.26,,3.946,2.804,,9.627,7.0,0.334,,0.334,0.0,0.0,,4.603,,,0.846,1.633,-0.73,-2.567,0.846,-2.385,1.91,1.198,,0.0,,10.845,,,,0.37,0.352,,,6.928,,4.124,25552.0,0.0,17.9469,5.3701,6.0,5.3562
972,2012-10-22,73623320,91472.0,51209.0,1.99000000953674,1.99000000953674,1.99000000953674,400.0,0.064171127974987,1.87000000476837,1.99000000953674,12007.0,1.99000000953674,1.0,0.064171127974987,174301,2012-06-30,2012.0,2.0,12.0,PBIB,736233206,PORTER BANCORP INC,2012Q2,2012Q2,Q,2012-07-26,,,,233.205,,,,1334.852,11.7125,43.471,,36.361,,8.017,11.3975,11.935,,11.935,2.501,38.598,0.557,,,,0.0,,,-0.332,0.151,0.151,,,,54.748,,,1334.852,1253.347,0.151,-4.154,4.862,0.151,,21.223,,,989.315,,,17.83,0.11,81.505,0.0,0.0,0.0,,,0.0,,,,,,12.968,,4.951,,0.0,0.318,,-69.601,16.068,,0.0,1.168,1.127,,1.127,0.965,0.0,,-119.446,,,1.653,8.159,0.412,35.839,1.653,-8.033,14.006,1.653,,0.0,,37.03,,0.215,0.0,0.0,0.0,,,26.217,,10.149,195128.0,0.0,18.0219,1.51,2.42,1.46
973,2012-10-22,12007610,90371.0,45680.0,4.05000019073486,4.19999980926514,4.15000009536743,70700.0,0.0246913339942694,4.15000009536743,4.17000007629395,17383.0,4.05000019073486,,0.0246913339942694,161055,2012-06-30,2012.0,2.0,12.0,BBW,120076104,BUILD-A-BEAR WORKSHOP INC,2012Q2,2012Q2,Q,2012-07-26,92.487,6.704,113.46,39.942,,,,205.947,16.5083,122.418,0.0,26.45,26.45,46.43,16.5038,17.386,0.0,17.386,0.0,0.0,5.274,,28.416,1.301,32.643,,0.0,-7.551,-7.551,-7.551,0.0,0.595,33.238,47.029,59.896,23.633,205.947,83.529,-7.551,0.063,-3.095,-8.306,255.41,73.518,0.0,,4.935,4.935,80.41,80.41,0.892,122.418,0.0,,,,,-0.755,,,,32.591,,83.505,0.0,37.075,,0.0,8.011,,-19.917,98.534,,0.0,0.0,10.636,,10.636,0.0,0.0,,0.0,,,-8.568,,4.889,-6.132,-8.568,0.149,-14.97,-9.439,,0.0,176.783,176.783,,2.013,-0.74,,-0.871,,,175.26,0.0,76.726,9686774.0,0.0,83.1051,4.78,5.41,4.028
974,2012-10-22,44840710,88795.0,7694.0,1.47000002861023,1.50999999046326,1.49000000953674,50430.0,-0.0132450209930539,1.49000000953674,1.5,23900.0,1.5,116.0,-0.0132450209930539,005791,2012-06-30,2012.0,3.0,9.0,HTCH,448407106,HUTCHINSON TECHNOLOGY INC,2012Q2,2012Q3,Q,2012-07-26,140.763,5.344,213.757,5.344,,,,354.52,23.4408,181.919,11.548,64.294,60.458,52.409,23.4408,23.868,0.0,23.868,11.548,124.419,9.783,,,,0.0,,0.0,-13.89,-13.89,-13.89,,0.0,0.0,45.127,46.907,125.694,354.52,172.601,-13.89,0.112,-2.072,-13.889,,208.413,0.0,0.0,30.69,23.544,61.005,61.005,0.517,181.919,0.0,0.0,0.0,,0.0,0.001,,,,93.856,3.97,63.077,4.159,10.668,,0.0,21.595,,2.904,151.823,,254.736,262.882,29.378,,29.378,0.0,0.0,,-12.072,,,-33.911,6.114,,-20.633,-33.911,1.032,35.609,-33.791,,0.0,184.963,184.963,,1.492,0.0,0.006,0.12,,,185.741,12.386,33.918,9612612.0,0.0,34.8473,1.46,2.64,1.42
975,2012-10-22,00762U20,89150.0,42120.0,12.3800001144409,12.4912004470825,12.4399995803833,14600.0,0.0188369806855917,12.4399995803833,12.4799995422363,1901.0,12.460000038147,,0.0188369806855917,100245,2012-06-30,2012.0,1.0,3.0,ATEYY,00762U200,ADVANTEST CORP,2012Q2,2012Q1,Q,2012-07-26,1440.108,97.419,1230.259,787.144,,,,2670.367,173.2728,1575.091,0.0,626.413,626.413,174.226,173.2728,199.567,,173.281,0.0,313.244,23.706,,27.502,0.0,441.549,,0.0,5.3,5.3,5.3,,185.678,627.227,416.201,450.056,645.22,2670.367,1095.276,5.3,6.891,33.179,15.988,941.674,443.115,,,307.493,307.493,417.93,417.93,0.0,1575.091,26.286,,,,,10.688,,,,990.052,0.376,384.751,100.915,210.525,,0.0,39.206,,-103.045,174.226,,313.244,0.0,23.706,,23.706,0.0,19.759,,-19.659,,,5.3,,-47.538,-40.722,5.3,6.891,-23.431,15.988,,0.0,417.93,417.93,,0.0,-0.113,,10.688,,,384.751,100.915,210.525,642090.0,0.1277,,15.77,17.25,12.25
976,2012-10-22,74906310,78054.0,11789.0,5.80999994277954,5.92000007629395,5.86999988555908,15983.0,0.00513694062829018,5.86999988555908,5.88000011444092,10060.0,5.82000017166138,62.0,0.00513694062829018,025915,2012-06-30,2012.0,2.0,12.0,QUMU,749063103,QUMU CORP,2012Q2,2012Q2,Q,2012-07-26,85.688,11.934,61.611,55.147,,,,147.299,10.0128,123.956,,62.342,49.099,9.107,10.0083,10.128,0.103,10.128,,,1.144,,,4.478,22.218,,0.0,-2.75,-2.821,-2.75,,18.195,40.413,5.727,17.816,5.3,147.299,23.116,-2.75,0.004,-2.583,-3.723,19.8,6.464,9.02,,11.35,11.35,18.284,18.284,0.516,124.183,0.0,11.141,0.0,,0.0,-0.902,,,,67.872,,20.867,2.894,11.76,,0.0,1.399,,-21.062,18.157,,0.0,0.009,2.229,,2.229,0.0,3.468,,-4.405,,,-4.59,,0.374,-15.15,-4.455,-0.064,-1.4,-6.766,,0.928,37.745,37.745,,1.138,-2.703,0.226,-2.176,,,42.218,5.999,24.061,4829544.0,0.17,81.024,8.0,10.2,7.43
977,2012-10-22,69404D10,12360.0,53544.0,1.20000004768372,1.32000005245209,1.21000003814697,196348.0,-0.00819671340286732,1.21000003814697,1.22000002861023,56165.0,1.22000002861023,890.0,-0.00819671340286732,185419,2012-06-30,2012.0,2.0,12.0,PACB,69404D108,PACIFIC BIOSCIENCES OF CALIF,2012Q2,2012Q2,Q,2012-07-26,152.643,0.35,17.287,0.35,,,,169.93,55.0025,148.204,0.156,137.108,33.623,28.122,55.0025,55.751,,55.751,0.156,2.705,1.724,,4.17,1.478,0.0,,0.0,-22.487,-22.487,-22.487,1.0,0.0,0.0,10.271,14.926,6.8,169.93,21.726,-22.487,0.137,-20.831,-22.487,,16.937,,,3.371,3.371,7.291,7.291,2.583,148.204,0.0,0.0,0.0,,0.0,0.0,,,,137.717,0.069,28.122,11.272,,,0.0,0.781,,-25.242,62.241,,0.0,0.0,3.353,,3.353,0.0,0.0,,2.02,,,-50.067,,4.082,13.688,-50.067,0.137,-40.95,-50.067,,0.0,17.329,17.329,,4.77,0.0,,0.0,,,62.241,23.345,,25983677.0,0.0,120.9797,2.17,3.75,1.76
978,2012-10-22,69314910,10649.0,8551.0,9.5,9.5,9.5,300.0,-0.00938479136675596,9.46000003814697,10.0,8702.0,9.5,3.0,-0.00938479136675596,012598,2012-06-30,2012.0,2.0,12.0,PTSI,693149106,P.A.M. TRANSPORTATION SVCS,2012Q2,2012Q2,Q,2012-07-26,88.379,2.396,209.285,2.396,,,,297.664,8.7853,130.699,23.046,22.958,3.883,83.855,8.7843,11.384,0.0,8.702,23.046,51.217,9.307,,0.0,0.0,0.0,,,0.935,0.935,0.935,,0.0,0.0,1.732,70.465,96.5,297.664,166.965,0.935,1.174,10.301,1.562,344.783,206.889,0.0,,51.814,51.51,94.156,94.156,0.155,130.699,2.682,0.0,45.283,0.661,0.0,0.627,,,,17.914,0.606,83.855,,,,0.0,42.986,,3.703,169.641,,245.325,232.635,18.554,,18.554,0.0,8.702,,10.424,,,1.609,1.19,,-29.082,1.609,1.732,22.361,2.681,,0.0,190.311,190.311,,0.254,0.986,0.158,1.072,,,169.641,,,317353.0,1.0,83.9743,9.65,11.75,9.32
979,2012-10-22,25382710,90223.0,45297.0,2.07999992370605,2.14000010490417,2.14000010490417,12974.0,0.00943406578153372,2.14000010490417,2.15000009536743,20218.0,2.09999990463257,50.0,0.00943406578153372,145080,2012-06-30,2012.0,2.0,12.0,DRAD,253827109,DIGIRAD CORP,2012Q2,2012Q2,Q,2012-07-26,42.635,0.0,5.556,0.525,,,,48.191,19.3658,39.274,0.0,28.727,19.043,8.541,19.2088,20.014,0.211,19.159,0.0,0.0,0.548,,1.916,0.0,0.184,,0.0,-0.891,-0.891,-0.891,,0.341,0.525,6.247,8.804,0.113,48.191,8.917,-0.891,0.039,-0.358,-0.867,25.648,5.031,2.25,,6.883,6.883,12.711,12.711,0.138,39.274,0.855,0.0,0.0,,0.0,0.024,,,,33.831,,13.069,1.046,4.528,,0.0,0.396,,-4.996,17.336,,0.0,0.0,1.127,,1.127,0.0,0.0,,-0.342,,,-2.159,,-0.343,-3.515,-2.159,0.053,-1.139,-2.135,,0.597,25.68,25.68,,0.327,0.0,,0.024,,,26.741,1.943,9.405,2228218.0,0.0,42.3414,2.21,2.44,1.85
